PC1,PC2
-0.4385821396174437,0.12063334718681369
-0.47194287624010317,-0.174280114424165
-0.4810224598479926,-0.7068868761271088
0.15815128692911157,-2.748293919337226
2.3910895529860086,0.33539883831122885
1.3971770678959643,2.172029748131072
2.381025982916972,-1.845886486332211
-2.000616016440299,-0.5816785644788626
-1.009289250663321,2.4685775610592993
-1.9059159865979345,0.3436734391949522
-2.3074508631670976,0.24781295181867335
-1.261592179833722,-0.4449014072063688
2.0095940694554804,1.484155780254943
0.1934107353706028,-0.39263463530781806
0.9613549794510626,-3.183145435828618
1.0812939331964513,-0.10708539166610045
1.2556341554466457,0.10191409398482905
-0.31568044072040596,-2.4850714227498956
-0.7544243620482614,2.201253463006994
-2.7428779627088935,0.9611297745366071
2.719593683428525,0.7917380946062809
0.7869802224677647,-2.133369892854476
-0.7977071996908751,-2.2474365925720208
0.5450986963059641,0.729945032419518
-2.1149129248118115,0.11545827032455534
1.328914092123803,-0.0023865398057396335
-1.5493313493152758,-0.9752945588222981
-0.578502098273776,-0.8883602152575287
0.1309118253799656,-0.33618962885328896
1.1829771022377318,0.7030289545629956
-0.7757303695684543,0.3017926459734875
0.6641194455966578,0.8348630646335865
0.4839230048334503,-0.07861317678371384
1.504003728136373,-2.1151538540699133
0.9966630948713322,0.7343720850250545
2.7625943670229893,0.7416942773166205
-1.0530341306236208,-0.9235543260049703
0.39542716393063176,-2.7190389696576194
-1.4147327034258321,-0.25369493728678894
-0.8313979489135199,-0.11973623618619024
1.9519699191395479,0.9626689166880535
0.7770692076805438,-0.5685277430585889
-1.5872001833950455,0.05038623626424268
-0.7020882602242604,-0.8497921517585268
0.49317784901654954,2.038119130321937
-0.8888267727490726,-0.8171275832843659
0.266791118657565,-0.5627443209117721
2.0442236107420446,2.088870310782115
-1.1449511744278607,2.7404611319561347
-2.23947297310255,0.2445479638547565
-1.3856144256839547,-0.7236113603284436
-1.8001416574787095,0.30937965846930615
0.41005003457887035,-3.670306027819704
-0.46189859362735936,-0.8378010113961207
-0.6132523115633693,-0.8061738609967736
-0.33715687179114234,-0.6465544898268049
-0.7723647968609089,0.04888018848888774
-0.7626101918537527,-0.8237952382004985
-2.3924918858592306,1.0692755701034626
-1.1939728470372113,0.21786836251424763
-0.30041280825835354,-0.7652908279393243
0.41004227350714323,0.999194608392213
0.6112196231346113,1.3810497192098659
-2.203656073654515,0.26020091872187184
1.1774419952467803,0.8753966920235027
1.9674779922176713,1.2868020639379132
-2.7076510057110275,0.17038072050871622
0.3946917465133781,0.30105945228733194
-0.5044609364863821,0.2376925039836918
1.2108987378846785,-0.5743607862279821
-0.5990455203511421,-0.5459730410500908
3.200122791884987,-1.1160140008590058
0.591626252194748,-2.6057159626621615
1.0483923944127542,-0.6874784633185235
-0.7134602578157478,-1.6336527997968222
1.573817331425761,1.1392384398417543
-1.203345552163711,-0.9226169516859135
-1.001518409709878,0.6967771521749824
0.6675246287246517,0.30575937344495924
-1.5444666174864827,-0.5068221678516256
-1.1716418447146482,0.42869364983675634
0.8886973914587084,-1.9196157115425603
-0.7010485749172152,1.8898712982403953
-0.9670432481040501,-0.972356560226819
1.0631253014406903,1.4346413610667903
1.9288408570774256,1.6561467630496782
-1.577090028386705,0.2387781209835016
0.05735246109235532,0.3855357345885186
-3.7662700895737236,1.1646680748538425
-1.8924814201125273,0.36791204465696653
1.085368066455162,-0.27008511303884714
1.5424196584503234,-0.05435488876507957
-2.770267031398501,0.6939994733502389
-2.742949272270067,0.4699219376375518
-0.23818876062187397,1.4325665391936215
1.738849766009644,1.5883179521540551
0.5094337222877959,-0.39499896275363017
-1.4083656592362865,-0.35805853296284756
1.567611278933395,-1.9341822035346516
1.4747083893096655,0.3619645442571386
-0.5016067256343244,-0.7648877956567416
0.5458655381983444,0.07760176627588007
-2.204236807809872,1.4997500937173798
-2.4927806219837,-1.790156492821905
2.1635865393283242,1.7888305633906165
1.6708443011174472,0.8031291239442623
-0.47433535654691844,-2.40325313425242
-1.472174602511276,-0.32767758201049063
-1.2215470521982408,-0.3634038762754626
-1.5344313953443676,-0.23639931054562252
0.6393149196738372,-0.35315043496938625
1.8064166808501616,1.5649799817352923
-1.353157304618552,-0.1863010045215856
1.274799849223954,-0.337816309699516
-2.164166075158741,0.057781415901422904
1.5481174587657291,0.6855554626785592
0.39549568541673397,1.8921094504207632
1.6959850082822436,1.9824321416898687
-1.3334179114431703,-0.15964205234373072
-0.6167644063159917,-0.10705734319136971
0.42919964992152165,0.5509486738955169
0.7656388027531198,0.8383694010238048
-0.5473660172469416,-0.6970245898349804
-1.072874790243888,-0.2928315663711334
0.2735110269364814,0.32102526777437135
-1.5968102469815817,0.3078233208662188
-1.3027046132664322,-0.811644001182392
2.204748409336296,1.1593071120809149
1.4347956661659143,0.9736608898764865
-1.3383256596646258,0.5095845546322695
-1.020620345314281,-0.8539163094129766
1.6170115023835936,1.4938921600663722
1.4942274158431463,0.1589998864495748
-0.7013735804174587,0.9518479757466807
-0.5410372632750046,0.33897977908209126
2.6037596490441026,1.015300444602038
0.16879056355293318,0.11664706184150166
2.7899940895173483,1.1012311244602666
